subject,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,rating
13,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,4.700480366
14,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,4.317488114
15,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,4.605170186
16,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,5.991464547
17,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,4.317488114
18,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,4.605170186
19,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,2.302585093
20,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,5.703782475
21,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,4.787491743
22,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,5.278114659
23,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,4.317488114
24,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,5.010635294
25,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,3.688879454
26,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,5.991464547
27,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,3.401197382
28,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,2.302585093
29,EH S G ER,4,-14.164151544826083,-14.144104717639827,-19.017254737384704,-18.64185898333337,-18.36063020158152,-18.490078342614453,1.1089943513482614,1.107190195804619,1.1089710839699305,1.1071846407877834,1.0034440102192383,1.002954937332135,1.0033207159917163,1.0029324302179,3.912023005
1,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.912023005
2,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.094344562
3,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.302585093
4,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.302585093
5,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.302585093
6,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.401197382
7,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.905274778
8,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.688879454
9,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.605170186
10,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,0.0
11,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,
12,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.605170186
13,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.995732274
14,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.302585093
15,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.912023005
16,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.302585093
17,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.248495242
18,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.912023005
19,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.302585093
20,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.382026635
21,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.382026635
22,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,4.59511985
23,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.401197382
24,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.218875825
25,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.80666249
26,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.912023005
27,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.912023005
28,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,2.302585093
29,HH L AH P,4,-13.681119799668664,-13.647146429457033,-50.0,-50.0,-18.245536784041096,-19.48046298160301,1.1613244109564025,1.1639250189888988,1.1611914758196191,1.1638903115394843,1.008369722099282,1.0081476049505362,1.0078426697475018,1.0080123695368517,3.912023005
1,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.688879454
2,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.302585093
3,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.688879454
4,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.302585093
5,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.995732274
6,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.995732274
7,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,4.248495242
8,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.401197382
9,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.912023005
10,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,0.0
11,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.912023005
12,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.912023005
13,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.995732274
14,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.995732274
15,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.218875825
16,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,
17,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.688879454
18,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.302585093
19,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.912023005
20,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,4.382026635
21,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.302585093
22,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,4.553876892
23,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.912023005
24,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,5.298317367
25,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.401197382
26,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,4.787491743
27,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,3.912023005
28,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,4.605170186
29,HH M IH T,4,-13.965776025312458,-13.93324876252838,-50.0,-50.0,-16.0800415399507,-17.310599378132515,1.1691700614362577,1.172110405558977,1.1690063914148077,1.1720666361354397,1.0043493402428774,1.004197426955511,1.004136004169347,1.0041422843653491,2.302585093
1,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,3.912023005
2,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,
3,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,3.688879454
4,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.302585093
5,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.302585093
6,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.995732274
7,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,4.700480366
8,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.302585093
9,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.995732274
10,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.302585093
11,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,4.700480366
12,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,3.912023005
13,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.302585093
14,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,4.317488114
15,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,3.912023005
16,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,
17,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,4.382026635
18,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,3.218875825
19,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,5.298317367
20,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,3.912023005
21,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,4.605170186
22,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,4.442651256
23,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.995732274
24,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.995732274
25,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,2.302585093
26,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,5.192956851
27,JH AW Y,3,-15.408693212613098,-15.302401954593469,-50.0,-50.0,-22.73487840026712,-26.169237403438864,1.0268799955908396,1.026948460469895,1.0269906055277918,1.0269756847234763,1.0001127777151235,1.0000617936830398,1.0002085185002163,1.0000879217660663,4.382026635
